ticket_id,created_at,resolved_at,category,priority,channel,assigned_team,resolution_minutes,sla_minutes,sla_breached
TKT-100234,2025-02-23 13:38:00,2025-02-23 20:46:21,WiFi/Network,P4,Portal,Service Desk,428.36,2880,0
TKT-100235,2025-04-27 12:27:00,2025-04-27 22:52:42,Printer,P3,Portal,Network,625.71,1440,0
TKT-100236,2024-07-01 12:26:00,2024-07-01 15:51:26,Email/Outlook,P2,Chat,Service Desk,205.44,480,0
TKT-100237,2025-02-26 14:12:00,2025-02-26 20:21:41,Other,P4,Portal,Security,369.7,2880,0
TKT-100238,2025-12-03 12:54:00,2025-12-04 04:05:53,Other,P4,Email,Network,911.89,2880,0
TKT-100239,2025-03-11 16:41:00,2025-03-11 19:58:57,Password Reset,P3,Email,EU Support,197.97,1440,0
TKT-100240,2025-07-25 09:32:00,2025-07-25 22:19:22,Software Install,P3,Portal,Security,767.38,1440,0
TKT-100241,2025-12-26 14:14:00,2025-12-26 16:18:06,Password Reset,P3,Phone,Apps,124.1,1440,0
TKT-100242,2024-01-08 08:56:00,2024-01-09 02:12:37,Hardware,P4,Phone,Service Desk,1036.62,2880,0
TKT-100243,2024-01-17 17:20:00,2024-01-17 19:09:34,Printer,P4,Email,Service Desk,109.58,2880,0
TKT-100244,2024-12-15 15:07:00,2024-12-15 23:34:20,Password Reset,P4,Email,Service Desk,507.34,2880,0
TKT-100245,2025-07-14 10:03:00,2025-07-14 14:19:51,Password Reset,P4,Phone,Service Desk,256.86,2880,0
TKT-100246,2025-01-04 12:35:00,2025-01-05 00:25:28,Software Install,P3,Chat,Service Desk,710.48,1440,0
TKT-100247,2024-08-13 09:14:00,2024-08-13 12:08:04,Microsoft 365,P2,Email,Service Desk,174.08,480,0
TKT-100248,2024-05-03 11:49:00,2024-05-03 19:25:51,WiFi/Network,P3,Chat,Service Desk,456.87,1440,0
TKT-100249,2024-05-01 15:54:00,2024-05-02 04:17:12,Email/Outlook,P3,Chat,Apps,743.21,1440,0
TKT-100250,2025-10-22 17:45:00,2025-10-22 18:51:36,Password Reset,P3,Email,Security,66.61,1440,0
TKT-100251,2025-08-20 15:24:00,2025-08-20 23:50:17,Email/Outlook,P3,Phone,Service Desk,506.28,1440,0
TKT-100252,2025-08-29 12:22:00,2025-08-30 04:29:35,Printer,P3,Portal,EU Support,967.59,1440,0
TKT-100253,2025-11-26 14:53:00,2025-11-26 20:53:51,Hardware,P1,Portal,Service Desk,360.85,240,1
TKT-100254,2024-05-07 12:07:00,2024-05-07 15:05:11,Password Reset,P3,Phone,Network,178.19,1440,0
TKT-100255,2025-03-24 10:34:00,2025-03-24 13:55:56,Access Request,P2,Chat,Service Desk,201.95,480,0
TKT-100256,2024-10-28 14:26:00,2024-10-29 00:08:45,Password Reset,P4,Phone,Apps,582.76,2880,0
TKT-100257,2024-08-21 15:53:00,2024-08-21 17:42:07,Password Reset,P2,Email,Service Desk,109.13,480,0
TKT-100258,2024-03-10 15:36:00,2024-03-10 19:29:56,Software Install,P1,Phone,Network,233.95,240,0
TKT-100259,2024-08-14 09:37:00,2024-08-14 19:06:58,Access Request,P3,Phone,Service Desk,569.98,1440,0
TKT-100260,2024-01-20 12:06:00,2024-01-20 20:10:11,Microsoft 365,P3,Portal,Service Desk,484.19,1440,0
TKT-100261,2024-02-24 14:55:00,2024-02-24 20:08:08,Microsoft 365,P3,Phone,Service Desk,313.14,1440,0
TKT-100262,2024-02-29 11:45:00,2024-02-29 15:12:18,Other,P1,Portal,Apps,207.31,240,0
TKT-100263,2024-01-19 12:35:00,2024-01-19 17:04:36,WiFi/Network,P3,Chat,Service Desk,269.61,1440,0
TKT-100264,2024-04-22 13:58:00,2024-04-22 17:39:56,WiFi/Network,P3,Portal,Service Desk,221.95,1440,0
TKT-100265,2024-07-16 14:47:00,2024-07-16 15:41:16,Account Lockout,P2,Phone,EU Support,54.28,480,0
TKT-100266,2024-05-17 11:12:00,2024-05-17 15:03:49,Password Reset,P3,Portal,Service Desk,231.83,1440,0
TKT-100267,2025-07-16 17:41:00,2025-07-16 17:51:00,Email/Outlook,P4,Email,Service Desk,10.0,2880,0
TKT-100268,2024-02-18 12:04:00,2024-02-18 20:53:45,Hardware,P2,Portal,Apps,529.75,480,1
TKT-100269,2025-09-03 15:53:00,2025-09-04 05:34:31,Software Install,P4,Portal,Service Desk,821.53,2880,0
TKT-100270,2025-07-01 08:23:00,2025-07-01 12:51:13,VPN,P2,Email,Service Desk,268.22,480,0
TKT-100271,2024-08-07 15:09:00,2024-08-07 18:13:29,VPN,P2,Email,EU Support,184.49,480,0
TKT-100272,2025-07-09 09:35:00,2025-07-09 14:54:33,Email/Outlook,P2,Chat,Service Desk,319.56,480,0
TKT-100273,2025-11-02 14:19:00,2025-11-02 19:15:14,Printer,P2,Phone,Network,296.24,480,0
TKT-100274,2024-06-13 17:17:00,2024-06-13 23:14:04,Printer,P3,Portal,EU Support,357.07,1440,0
TKT-100275,2025-01-05 16:11:00,2025-01-05 20:14:22,Email/Outlook,P2,Email,EU Support,243.37,480,0
TKT-100276,2025-05-04 10:21:00,2025-05-05 02:41:09,Microsoft 365,P4,Portal,Security,980.16,2880,0
TKT-100277,2025-08-20 13:33:00,2025-08-20 16:18:04,Hardware,P3,Portal,Service Desk,165.07,1440,0
TKT-100278,2025-05-28 14:56:00,2025-05-28 23:42:07,Software Install,P2,Phone,Apps,526.13,480,1
TKT-100279,2024-03-26 11:46:00,2024-03-26 23:24:48,Email/Outlook,P4,Portal,Apps,698.8,2880,0
TKT-100280,2025-07-14 10:06:00,2025-07-15 07:10:01,Printer,P4,Portal,EU Support,1264.03,2880,0
TKT-100281,2025-10-16 10:20:00,2025-10-16 12:51:56,Software Install,P1,Chat,Apps,151.95,240,0
TKT-100282,2025-03-22 13:55:00,2025-03-22 18:22:56,Access Request,P2,Portal,Service Desk,267.94,480,0
TKT-100283,2025-11-09 14:24:00,2025-11-09 16:54:52,Email/Outlook,P1,Chat,EU Support,150.88,240,0
TKT-100284,2024-09-24 13:23:00,2024-09-24 16:36:58,VPN,P2,Portal,Service Desk,193.98,480,0
TKT-100285,2025-07-12 11:45:00,2025-07-12 17:02:00,Microsoft 365,P2,Email,Service Desk,317.0,480,0
TKT-100286,2025-01-21 11:26:00,2025-01-21 14:34:04,Email/Outlook,P3,Portal,EU Support,188.08,1440,0
TKT-100287,2024-09-16 15:45:00,2024-09-16 17:53:29,Password Reset,P2,Phone,EU Support,128.48,480,0
TKT-100288,2025-06-16 15:33:00,2025-06-16 23:10:21,Software Install,P3,Portal,Service Desk,457.36,1440,0
TKT-100289,2024-12-18 08:19:00,2024-12-18 16:33:37,VPN,P3,Portal,Service Desk,494.62,1440,0
TKT-100290,2025-03-09 11:59:00,2025-03-09 18:56:44,VPN,P3,Portal,Service Desk,417.74,1440,0
TKT-100291,2025-12-25 10:21:00,2025-12-25 13:28:37,Software Install,P1,Email,EU Support,187.62,240,0
TKT-100292,2024-08-05 09:20:00,2024-08-05 10:36:36,Password Reset,P3,Phone,Service Desk,76.61,1440,0
TKT-100293,2024-03-15 14:47:00,2024-03-15 22:04:16,Access Request,P3,Phone,Network,437.28,1440,0
TKT-100294,2024-10-15 09:15:00,2024-10-15 16:39:31,Access Request,P3,Portal,Service Desk,444.52,1440,0
TKT-100295,2024-01-01 15:22:00,2024-01-02 09:36:43,Printer,P4,Phone,Apps,1094.73,2880,0
TKT-100296,2024-05-22 10:34:00,2024-05-22 11:26:26,Password Reset,P1,Chat,Apps,52.43,240,0
TKT-100297,2025-02-04 15:34:00,2025-02-04 17:12:47,Hardware,P3,Portal,Service Desk,98.8,1440,0
TKT-100298,2024-05-21 16:07:00,2024-05-21 17:04:59,Password Reset,P1,Email,Apps,58.0,240,0
TKT-100299,2024-10-07 12:13:00,2024-10-08 08:50:45,Hardware,P4,Chat,Service Desk,1237.76,2880,0
TKT-100300,2025-03-01 14:27:00,2025-03-01 20:45:49,Printer,P3,Portal,Service Desk,378.82,1440,0
TKT-100301,2025-02-01 11:52:00,2025-02-01 12:18:08,VPN,P3,Email,Service Desk,26.14,1440,0
TKT-100302,2024-07-21 10:40:00,2024-07-21 19:02:39,Access Request,P3,Phone,Service Desk,502.66,1440,0
TKT-100303,2025-09-13 12:55:00,2025-09-13 15:25:55,Account Lockout,P3,Portal,Apps,150.92,1440,0
TKT-100304,2025-07-29 15:20:00,2025-07-30 00:08:11,Printer,P3,Phone,Service Desk,528.19,1440,0
TKT-100305,2024-07-19 16:03:00,2024-07-20 13:36:58,Hardware,P4,Portal,Service Desk,1293.98,2880,0
TKT-100306,2025-06-10 14:25:00,2025-06-10 20:45:38,Microsoft 365,P3,Portal,Network,380.65,1440,0
TKT-100307,2025-05-19 14:03:00,2025-05-19 22:48:00,VPN,P4,Portal,EU Support,525.01,2880,0
TKT-100308,2025-08-01 14:01:00,2025-08-02 03:24:01,Software Install,P4,Portal,Service Desk,803.03,2880,0
TKT-100309,2025-12-22 11:11:00,2025-12-22 13:05:20,Password Reset,P3,Email,Service Desk,114.33,1440,0
TKT-100310,2025-03-16 12:48:00,2025-03-16 13:39:35,Password Reset,P3,Email,Service Desk,51.59,1440,0
TKT-100311,2025-11-19 13:37:00,2025-11-19 14:02:55,Password Reset,P4,Phone,Apps,25.92,2880,0
TKT-100312,2025-12-04 13:42:00,2025-12-04 15:56:19,Account Lockout,P3,Email,Service Desk,134.32,1440,0
TKT-100313,2025-07-24 13:40:00,2025-07-24 23:20:47,Hardware,P4,Chat,Service Desk,580.79,2880,0
TKT-100314,2025-08-06 16:52:00,2025-08-07 04:18:41,Printer,P3,Email,Service Desk,686.69,1440,0
TKT-100315,2024-09-06 15:24:00,2024-09-06 16:52:37,Password Reset,P2,Phone,Apps,88.62,480,0
TKT-100316,2024-11-19 11:35:00,2024-11-19 22:08:51,Email/Outlook,P3,Email,Service Desk,633.85,1440,0
TKT-100317,2024-11-27 09:14:00,2024-11-27 19:13:25,Access Request,P3,Email,Service Desk,599.43,1440,0
TKT-100318,2024-09-22 13:50:00,2024-09-22 16:42:32,Password Reset,P3,Email,Service Desk,172.54,1440,0
TKT-100319,2025-10-28 15:28:00,2025-10-28 16:22:31,Email/Outlook,P3,Portal,EU Support,54.52,1440,0
TKT-100320,2024-11-06 13:25:00,2024-11-06 14:02:13,Password Reset,P2,Portal,Service Desk,37.22,480,0
TKT-100321,2025-02-23 14:54:00,2025-02-23 17:08:24,Microsoft 365,P3,Chat,Apps,134.41,1440,0
TKT-100322,2025-03-26 12:43:00,2025-03-26 21:05:49,Email/Outlook,P3,Phone,Service Desk,502.83,1440,0
TKT-100323,2024-04-27 14:32:00,2024-04-27 22:58:53,Other,P3,Email,EU Support,506.9,1440,0
TKT-100324,2025-02-24 16:00:00,2025-02-24 16:10:00,Other,P3,Email,Network,10.0,1440,0
TKT-100325,2025-02-22 12:30:00,2025-02-23 02:23:43,Printer,P3,Portal,Network,833.72,1440,0
TKT-100326,2025-03-15 16:00:00,2025-03-15 17:00:12,Software Install,P3,Portal,Service Desk,60.21,1440,0
TKT-100327,2024-09-18 15:14:00,2024-09-18 19:59:31,Email/Outlook,P3,Phone,Service Desk,285.53,1440,0
TKT-100328,2024-05-03 11:22:00,2024-05-03 14:46:49,Other,P3,Phone,Service Desk,204.83,1440,0
TKT-100329,2024-02-28 17:51:00,2024-02-28 20:54:26,Password Reset,P4,Phone,Network,183.44,2880,0
TKT-100330,2024-12-08 12:41:00,2024-12-08 18:31:48,Printer,P4,Phone,Service Desk,350.81,2880,0
TKT-100331,2025-01-17 10:43:00,2025-01-17 17:11:45,Microsoft 365,P2,Email,Service Desk,388.76,480,0
TKT-100332,2025-09-28 12:46:00,2025-09-29 13:23:31,Printer,P4,Portal,Service Desk,1477.52,2880,0
TKT-100333,2024-04-13 12:23:00,2024-04-13 18:12:26,VPN,P3,Portal,Service Desk,349.45,1440,0
TKT-100334,2025-10-18 14:53:00,2025-10-19 02:35:38,VPN,P3,Portal,Service Desk,702.63,1440,0
TKT-100335,2025-10-22 15:38:00,2025-10-23 00:17:04,WiFi/Network,P3,Portal,Service Desk,519.07,1440,0
TKT-100336,2025-06-07 16:50:00,2025-06-08 06:18:51,Printer,P3,Chat,Security,808.87,1440,0
TKT-100337,2025-11-25 11:37:00,2025-11-26 01:05:18,WiFi/Network,P3,Email,Service Desk,808.31,1440,0
TKT-100338,2025-12-04 12:49:00,2025-12-04 14:32:31,Other,P4,Portal,Service Desk,103.52,2880,0
TKT-100339,2025-11-17 15:03:00,2025-11-17 17:58:49,Access Request,P3,Chat,EU Support,175.82,1440,0
TKT-100340,2025-07-28 16:58:00,2025-07-28 22:07:58,Password Reset,P4,Chat,Service Desk,309.97,2880,0
TKT-100341,2024-10-03 11:01:00,2024-10-03 22:23:29,Microsoft 365,P3,Chat,Service Desk,682.49,1440,0
TKT-100342,2024-06-11 17:07:00,2024-06-12 08:41:27,VPN,P4,Phone,Service Desk,934.47,2880,0
TKT-100343,2025-06-30 14:39:00,2025-06-30 19:11:22,Email/Outlook,P1,Phone,Service Desk,272.38,240,1
TKT-100344,2024-12-23 11:07:00,2024-12-24 02:46:05,Access Request,P4,Email,Service Desk,939.1,2880,0
TKT-100345,2025-06-11 14:16:00,2025-06-12 02:45:42,Other,P4,Portal,Network,749.7,2880,0
TKT-100346,2025-03-25 14:55:00,2025-03-25 17:55:59,Password Reset,P3,Portal,EU Support,180.99,1440,0
TKT-100347,2025-09-23 12:26:00,2025-09-23 14:42:50,Password Reset,P3,Email,Service Desk,136.84,1440,0
TKT-100348,2025-10-31 17:20:00,2025-10-31 18:49:58,Password Reset,P3,Portal,Service Desk,89.97,1440,0
TKT-100349,2024-07-01 13:09:00,2024-07-01 20:26:30,Microsoft 365,P3,Phone,Service Desk,437.51,1440,0
TKT-100350,2024-01-14 13:45:00,2024-01-14 17:44:52,Email/Outlook,P1,Email,Network,239.87,240,0
TKT-100351,2024-07-23 16:07:00,2024-07-23 17:35:51,VPN,P2,Chat,EU Support,88.86,480,0
TKT-100352,2024-12-19 15:40:00,2024-12-19 17:46:00,Password Reset,P3,Phone,Service Desk,126.01,1440,0
TKT-100353,2024-06-02 14:21:00,2024-06-03 01:04:16,VPN,P3,Phone,Service Desk,643.27,1440,0
TKT-100354,2024-06-05 16:56:00,2024-06-05 20:23:50,Software Install,P2,Chat,Service Desk,207.83,480,0
TKT-100355,2025-09-03 16:50:00,2025-09-04 00:43:18,WiFi/Network,P3,Chat,EU Support,473.31,1440,0
TKT-100356,2025-02-24 09:22:00,2025-02-24 20:39:42,VPN,P3,Portal,Security,677.7,1440,0
TKT-100357,2024-06-23 11:20:00,2024-06-23 14:35:22,Access Request,P1,Portal,Service Desk,195.37,240,0
TKT-100358,2025-03-27 14:29:00,2025-03-27 21:04:18,Microsoft 365,P3,Portal,Network,395.31,1440,0
TKT-100359,2025-06-23 16:34:00,2025-06-23 18:07:30,Email/Outlook,P1,Email,Apps,93.51,240,0
TKT-100360,2025-03-30 14:17:00,2025-03-31 13:51:39,Access Request,P4,Email,EU Support,1414.66,2880,0
TKT-100361,2024-06-14 12:55:00,2024-06-15 02:41:00,Software Install,P4,Phone,Network,826.01,2880,0
TKT-100362,2024-09-30 15:05:00,2024-09-30 18:42:40,VPN,P3,Phone,Service Desk,217.68,1440,0
TKT-100363,2024-12-21 10:42:00,2024-12-21 13:06:34,Password Reset,P4,Email,Security,144.58,2880,0
TKT-100364,2024-02-13 09:09:00,2024-02-13 09:19:00,Hardware,P3,Portal,Service Desk,10.0,1440,0
TKT-100365,2024-01-17 16:51:00,2024-01-18 08:07:57,Email/Outlook,P4,Chat,Service Desk,916.96,2880,0
TKT-100366,2024-08-17 14:54:00,2024-08-17 17:50:40,Password Reset,P3,Chat,Network,176.67,1440,0
TKT-100367,2025-05-16 08:58:00,2025-05-16 10:58:30,Account Lockout,P3,Chat,Service Desk,120.52,1440,0
TKT-100368,2025-05-15 11:54:00,2025-05-15 16:10:49,WiFi/Network,P4,Email,Apps,256.83,2880,0
TKT-100369,2025-10-08 16:50:00,2025-10-08 22:21:01,Microsoft 365,P2,Portal,Apps,331.02,480,0
TKT-100370,2025-10-05 15:28:00,2025-10-06 07:17:59,Hardware,P3,Phone,EU Support,950.0,1440,0
TKT-100371,2025-04-15 14:03:00,2025-04-15 19:25:58,Email/Outlook,P3,Email,EU Support,322.97,1440,0
TKT-100372,2025-07-24 15:06:00,2025-07-24 18:26:19,Email/Outlook,P1,Chat,Service Desk,200.33,240,0
TKT-100373,2024-09-23 17:07:00,2024-09-23 19:51:20,Other,P3,Chat,Security,164.34,1440,0
TKT-100374,2024-02-18 16:37:00,2024-02-18 19:25:48,Password Reset,P3,Email,Apps,168.81,1440,0
TKT-100375,2024-08-29 14:49:00,2024-08-30 10:12:03,Software Install,P4,Phone,EU Support,1163.06,2880,0
TKT-100376,2024-01-15 11:57:00,2024-01-15 14:40:01,Microsoft 365,P1,Phone,Network,163.02,240,0
TKT-100377,2024-07-28 13:45:00,2024-07-28 19:57:26,Email/Outlook,P3,Portal,EU Support,372.44,1440,0
TKT-100378,2025-03-03 16:43:00,2025-03-04 10:12:19,Software Install,P4,Email,Network,1049.33,2880,0
TKT-100379,2024-05-18 13:17:00,2024-05-18 22:36:36,Hardware,P3,Email,EU Support,559.61,1440,0
TKT-100380,2024-09-16 15:28:00,2024-09-16 20:19:29,Access Request,P2,Portal,Service Desk,291.49,480,0
TKT-100381,2024-12-17 11:29:00,2024-12-17 18:50:58,VPN,P3,Email,Service Desk,441.97,1440,0
TKT-100382,2024-04-02 12:08:00,2024-04-02 12:18:00,VPN,P4,Email,Apps,10.0,2880,0
TKT-100383,2024-09-11 14:23:00,2024-09-11 19:33:23,WiFi/Network,P2,Chat,Service Desk,310.39,480,0
TKT-100384,2025-09-04 10:28:00,2025-09-04 12:11:25,Account Lockout,P3,Phone,EU Support,103.42,1440,0
TKT-100385,2024-09-03 16:50:00,2024-09-04 08:47:46,Printer,P3,Email,Service Desk,957.77,1440,0
TKT-100386,2025-02-07 15:34:00,2025-02-07 19:46:06,Hardware,P4,Chat,Network,252.1,2880,0
TKT-100387,2025-11-15 12:19:00,2025-11-15 16:26:34,Other,P3,Portal,Service Desk,247.58,1440,0
TKT-100388,2024-07-11 10:33:00,2024-07-11 12:19:18,Password Reset,P2,Phone,Network,106.32,480,0
TKT-100389,2025-10-22 13:25:00,2025-10-22 16:26:23,Password Reset,P3,Email,Apps,181.39,1440,0
TKT-100390,2024-06-02 15:20:00,2024-06-03 00:26:36,Hardware,P3,Phone,Service Desk,546.61,1440,0
TKT-100391,2024-04-18 13:40:00,2024-04-18 19:56:35,Other,P3,Email,Network,376.59,1440,0
TKT-100392,2025-04-19 10:14:00,2025-04-19 18:12:46,Printer,P2,Chat,EU Support,478.77,480,0
TKT-100393,2024-01-04 09:56:00,2024-01-04 17:44:57,VPN,P3,Email,Apps,468.96,1440,0
TKT-100394,2024-09-10 13:40:00,2024-09-10 16:40:43,Microsoft 365,P3,Phone,Security,180.73,1440,0
TKT-100395,2025-05-29 16:21:00,2025-05-30 08:36:11,VPN,P4,Phone,Service Desk,975.19,2880,0
TKT-100396,2024-12-08 13:29:00,2024-12-08 14:30:03,Password Reset,P2,Email,Network,61.06,480,0
TKT-100397,2025-01-16 11:46:00,2025-01-17 05:38:23,Email/Outlook,P4,Chat,Apps,1072.39,2880,0
TKT-100398,2025-07-24 12:41:00,2025-07-24 19:56:18,Access Request,P3,Portal,Service Desk,435.31,1440,0
TKT-100399,2025-10-12 13:21:00,2025-10-12 23:52:45,Email/Outlook,P3,Email,Service Desk,631.75,1440,0
TKT-100400,2024-04-11 15:24:00,2024-04-11 19:07:42,Other,P2,Portal,Network,223.71,480,0
TKT-100401,2025-01-12 14:56:00,2025-01-12 22:41:40,Hardware,P4,Portal,Apps,465.67,2880,0
TKT-100402,2024-09-18 14:52:00,2024-09-18 16:04:13,Password Reset,P1,Portal,EU Support,72.23,240,0
TKT-100403,2024-07-01 13:16:00,2024-07-02 10:38:05,Software Install,P4,Email,EU Support,1282.1,2880,0
TKT-100404,2025-01-03 08:51:00,2025-01-03 20:00:49,WiFi/Network,P3,Email,Security,669.82,1440,0
TKT-100405,2025-12-28 14:18:00,2025-12-29 15:43:28,WiFi/Network,P4,Portal,Service Desk,1525.47,2880,0
TKT-100406,2025-03-28 14:05:00,2025-03-28 15:19:27,Password Reset,P2,Email,Service Desk,74.46,480,0
TKT-100407,2025-03-03 11:55:00,2025-03-03 17:18:04,Access Request,P3,Email,Network,323.07,1440,0
TKT-100408,2025-01-09 13:15:00,2025-01-09 23:10:27,Microsoft 365,P4,Chat,Service Desk,595.46,2880,0
TKT-100409,2024-04-22 08:52:00,2024-04-22 10:26:34,Email/Outlook,P3,Email,Service Desk,94.57,1440,0
TKT-100410,2025-07-22 16:04:00,2025-07-22 18:43:01,Access Request,P3,Phone,Service Desk,159.03,1440,0
TKT-100411,2025-03-25 10:38:00,2025-03-25 20:55:14,VPN,P3,Phone,Apps,617.24,1440,0
TKT-100412,2025-06-09 15:53:00,2025-06-09 18:24:30,Password Reset,P3,Portal,Service Desk,151.51,1440,0
TKT-100413,2024-11-17 16:04:00,2024-11-18 00:57:04,Microsoft 365,P3,Email,Service Desk,533.07,1440,0
TKT-100414,2025-12-31 13:06:00,2025-12-31 15:16:17,Email/Outlook,P1,Chat,Service Desk,130.29,240,0
TKT-100415,2025-09-27 13:37:00,2025-09-27 18:53:58,Other,P2,Email,Service Desk,316.98,480,0
TKT-100416,2024-05-27 13:19:00,2024-05-28 08:49:17,WiFi/Network,P4,Portal,Service Desk,1170.29,2880,0
TKT-100417,2024-05-13 10:09:00,2024-05-14 16:00:25,WiFi/Network,P4,Email,Apps,1791.42,2880,0
TKT-100418,2024-02-28 13:28:00,2024-02-29 12:06:25,Microsoft 365,P4,Email,Service Desk,1358.42,2880,0
TKT-100419,2024-10-10 14:44:00,2024-10-10 20:41:51,Hardware,P2,Portal,Service Desk,357.85,480,0
TKT-100420,2025-02-23 14:45:00,2025-02-24 04:36:23,WiFi/Network,P4,Email,Security,831.4,2880,0
TKT-100421,2025-02-22 15:20:00,2025-02-22 22:51:52,Software Install,P2,Chat,Service Desk,451.87,480,0
TKT-100422,2024-03-13 12:18:00,2024-03-13 14:57:14,Printer,P3,Chat,Network,159.24,1440,0
TKT-100423,2024-07-30 10:38:00,2024-07-30 14:16:55,Access Request,P3,Email,Service Desk,218.92,1440,0
TKT-100424,2024-03-09 10:33:00,2024-03-09 13:47:18,Password Reset,P3,Email,Service Desk,194.31,1440,0
TKT-100425,2024-11-26 13:29:00,2024-11-26 21:16:05,Hardware,P3,Email,EU Support,467.09,1440,0
TKT-100426,2025-11-16 12:37:00,2025-11-17 02:40:42,Access Request,P4,Portal,Service Desk,843.71,2880,0
TKT-100427,2025-05-04 12:05:00,2025-05-05 11:17:07,Email/Outlook,P4,Email,Network,1392.12,2880,0
TKT-100428,2025-07-23 10:59:00,2025-07-23 23:39:54,Email/Outlook,P4,Email,EU Support,760.9,2880,0
TKT-100429,2024-11-30 10:33:00,2024-11-30 12:59:39,Other,P3,Portal,Network,146.66,1440,0
TKT-100430,2024-08-01 13:42:00,2024-08-01 18:26:29,Software Install,P1,Email,Security,284.49,240,1
TKT-100431,2024-04-30 10:37:00,2024-05-01 06:08:17,Microsoft 365,P4,Portal,Network,1171.28,2880,0
TKT-100432,2024-10-29 14:34:00,2024-10-29 21:01:43,Hardware,P2,Portal,EU Support,387.72,480,0
TKT-100433,2024-03-01 11:51:00,2024-03-01 17:05:08,Printer,P2,Portal,Service Desk,314.14,480,0
TKT-100434,2025-01-23 11:41:00,2025-01-23 14:30:45,Other,P2,Phone,Service Desk,169.75,480,0
TKT-100435,2024-05-16 09:44:00,2024-05-16 12:16:18,Password Reset,P3,Email,Network,152.31,1440,0
TKT-100436,2025-04-09 11:15:00,2025-04-10 01:24:14,Other,P4,Portal,Service Desk,849.25,2880,0
TKT-100437,2025-11-07 12:31:00,2025-11-07 14:18:25,Password Reset,P2,Email,EU Support,107.43,480,0
TKT-100438,2025-10-23 13:29:00,2025-10-23 17:30:37,WiFi/Network,P3,Phone,Apps,241.63,1440,0
TKT-100439,2025-11-04 13:27:00,2025-11-04 17:00:14,Email/Outlook,P3,Portal,Network,213.24,1440,0
TKT-100440,2024-04-27 11:27:00,2024-04-28 02:32:07,Software Install,P3,Portal,Service Desk,905.13,1440,0
TKT-100441,2025-04-25 13:09:00,2025-04-25 17:17:46,Access Request,P3,Phone,Security,248.78,1440,0
TKT-100442,2024-05-20 16:33:00,2024-05-20 22:14:39,Email/Outlook,P3,Phone,Network,341.66,1440,0
TKT-100443,2024-10-08 13:12:00,2024-10-08 19:18:52,Email/Outlook,P3,Chat,Network,366.88,1440,0
TKT-100444,2024-07-11 08:16:00,2024-07-11 14:05:31,Access Request,P2,Portal,Service Desk,349.52,480,0
TKT-100445,2025-02-19 14:15:00,2025-02-20 04:16:48,Other,P4,Chat,Apps,841.8,2880,0
TKT-100446,2025-05-13 09:53:00,2025-05-13 16:53:04,Email/Outlook,P3,Portal,Service Desk,420.07,1440,0
TKT-100447,2025-03-04 12:10:00,2025-03-04 17:51:24,VPN,P3,Email,Service Desk,341.41,1440,0
TKT-100448,2024-07-03 15:14:00,2024-07-04 00:03:19,WiFi/Network,P4,Portal,Service Desk,529.33,2880,0
TKT-100449,2025-07-10 17:19:00,2025-07-10 20:23:33,Hardware,P3,Phone,EU Support,184.56,1440,0
TKT-100450,2024-02-28 14:03:00,2024-02-29 00:54:18,WiFi/Network,P3,Phone,Service Desk,651.3,1440,0
TKT-100451,2025-02-17 10:48:00,2025-02-17 12:54:29,Microsoft 365,P2,Portal,Service Desk,126.5,480,0
TKT-100452,2024-07-19 13:36:00,2024-07-20 10:23:57,Hardware,P4,Email,Security,1247.96,2880,0
TKT-100453,2024-12-20 14:43:00,2024-12-20 16:58:30,Account Lockout,P3,Phone,Security,135.5,1440,0
TKT-100454,2025-03-17 16:22:00,2025-03-17 23:57:22,Email/Outlook,P3,Chat,Service Desk,455.38,1440,0
TKT-100455,2025-04-14 15:11:00,2025-04-14 19:30:16,Hardware,P3,Portal,Security,259.28,1440,0
TKT-100456,2024-02-28 10:44:00,2024-02-28 11:23:43,Account Lockout,P2,Chat,Service Desk,39.72,480,0
TKT-100457,2024-07-25 13:25:00,2024-07-25 19:46:51,Account Lockout,P4,Email,Service Desk,381.85,2880,0
TKT-100458,2025-01-03 10:37:00,2025-01-04 03:01:14,Other,P4,Chat,Apps,984.24,2880,0
TKT-100459,2025-11-15 15:20:00,2025-11-15 15:54:20,Password Reset,P3,Phone,Security,34.35,1440,0
TKT-100460,2025-03-12 15:03:00,2025-03-13 07:14:01,Email/Outlook,P4,Email,Service Desk,971.03,2880,0
TKT-100461,2024-12-05 11:27:00,2024-12-05 14:04:04,Other,P4,Email,Service Desk,157.07,2880,0
TKT-100462,2025-08-30 11:04:00,2025-08-30 12:53:29,Password Reset,P2,Email,Service Desk,109.49,480,0
TKT-100463,2024-12-31 16:39:00,2024-12-31 20:38:29,Access Request,P3,Portal,EU Support,239.49,1440,0
